train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0598173628,0.3666666667,0.0513603116,0.5520833333,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0389914125,0.8062500000,0.0422223030,0.6354166667,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0225710298,0.9604166667,0.0356716793,0.6406250000,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0097904893,0.9916666667,0.0343990534,0.6562500000,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0040944190,0.9979166667,0.0336463631,0.6302083333,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0020380480,1.0000000000,0.0308470431,0.6354166667,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0011835829,1.0000000000,0.0336560132,0.6250000000,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0008513215,1.0000000000,0.0338471262,0.6354166667,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0006270400,1.0000000000,0.0325867664,0.6510416667,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0004593855,1.0000000000,0.0339030611,0.6093750000,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0004203523,1.0000000000,0.0329644534,0.6614583333,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0003566338,1.0000000000,0.0349232877,0.6666666667,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
0.0003121699,1.0000000000,0.0337342632,0.6354166667,0.0005000000,7337002,270.2007040000,0.8045303689,0.7638888889,0.7476274429,0.7518847745
