train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0001363045,1.0000000000,0.0057515227,0.9427083333,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0001421299,1.0000000000,0.0058880657,0.9479166667,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0001093886,1.0000000000,0.0041567098,0.9791666667,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0001004034,1.0000000000,0.0042977480,0.9583333333,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000890823,1.0000000000,0.0053454318,0.9427083333,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000777177,1.0000000000,0.0042883588,0.9687500000,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000855282,1.0000000000,0.0037660196,0.9635416667,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000813930,1.0000000000,0.0045367370,0.9531250000,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000731389,1.0000000000,0.0047414758,0.9531250000,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000612737,1.0000000000,0.0045837029,0.9375000000,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000651044,1.0000000000,0.0050943147,0.9479166667,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000526186,1.0000000000,0.0048887903,0.9427083333,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000632922,1.0000000000,0.0039059733,0.9739583333,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000566984,1.0000000000,0.0045558510,0.9583333333,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000544985,1.0000000000,0.0033445445,0.9583333333,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000454008,1.0000000000,0.0062154294,0.9427083333,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000360071,1.0000000000,0.0045355443,0.9479166667,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000366488,1.0000000000,0.0041783541,0.9687500000,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000425327,1.0000000000,0.0054944327,0.9375000000,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000370789,1.0000000000,0.0040367366,0.9583333333,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000507638,1.0000000000,0.0036537198,0.9635416667,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000344001,1.0000000000,0.0053976734,0.9531250000,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
0.0000345145,1.0000000000,0.0042551189,0.9427083333,0.0005000000,7337002,270.2007040000,0.2117975002,0.9305555556,0.9287169368,0.9321629964
