train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0496826832,0.6458333333,0.0382248648,0.8541666667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0262233845,0.9645833333,0.0231028876,0.9218750000,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0122684320,0.9958333333,0.0144652226,0.9375000000,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0053603792,1.0000000000,0.0110628909,0.9479166667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0026079652,1.0000000000,0.0080962795,0.9375000000,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0015231749,1.0000000000,0.0085350278,0.9218750000,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0009709158,1.0000000000,0.0078166157,0.9322916667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0007336967,1.0000000000,0.0069631310,0.9479166667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0005162166,1.0000000000,0.0066889361,0.9427083333,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0004594505,1.0000000000,0.0043057343,0.9635416667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0003897613,1.0000000000,0.0055528671,0.9583333333,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0003226243,1.0000000000,0.0049770783,0.9531250000,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0002654094,1.0000000000,0.0050426287,0.9635416667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0002245720,1.0000000000,0.0047123411,0.9635416667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0001785998,1.0000000000,0.0050275546,0.9583333333,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0001840200,1.0000000000,0.0057978684,0.9479166667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0001442671,1.0000000000,0.0048994715,0.9427083333,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0001725939,1.0000000000,0.0047626245,0.9479166667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0001175450,1.0000000000,0.0043336906,0.9635416667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0001147897,1.0000000000,0.0042284188,0.9635416667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000961912,1.0000000000,0.0055946416,0.9322916667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0001156283,1.0000000000,0.0046785477,0.9531250000,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0001062471,1.0000000000,0.0056695255,0.9427083333,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000838662,1.0000000000,0.0043109052,0.9739583333,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000790148,1.0000000000,0.0053637702,0.9375000000,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000788117,1.0000000000,0.0043708690,0.9635416667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000705458,1.0000000000,0.0051893048,0.9583333333,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000734784,1.0000000000,0.0041903249,0.9635416667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000649187,1.0000000000,0.0047808356,0.9531250000,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000533266,1.0000000000,0.0055057964,0.9375000000,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000555179,1.0000000000,0.0044952496,0.9739583333,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000438119,1.0000000000,0.0049695444,0.9479166667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000484415,1.0000000000,0.0040881303,0.9583333333,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000518498,1.0000000000,0.0053247172,0.9427083333,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000462278,1.0000000000,0.0050749261,0.9531250000,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000389595,1.0000000000,0.0037118369,0.9479166667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000563371,1.0000000000,0.0038062504,0.9635416667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000333232,1.0000000000,0.0041242091,0.9479166667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000323642,1.0000000000,0.0050930227,0.9479166667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
0.0000326607,1.0000000000,0.0042178069,0.9635416667,0.0005000000,7337002,270.2007040000,0.2558907345,0.9270833333,0.9293956085,0.9290666509
