train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0427343804,0.7562500000,0.0294530659,0.9166666667,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0217227069,0.9729166667,0.0156850785,0.9739583333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0096179175,0.9937500000,0.0079436845,1.0000000000,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0040487401,1.0000000000,0.0050126225,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0019335761,1.0000000000,0.0035427150,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0012409771,1.0000000000,0.0039126094,0.9739583333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0007903003,1.0000000000,0.0022815577,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0006265782,1.0000000000,0.0023586616,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0004602603,1.0000000000,0.0018390043,0.9947916667,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0003451606,1.0000000000,0.0017378409,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0003300661,1.0000000000,0.0018160238,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0002332392,1.0000000000,0.0016167526,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0002188242,1.0000000000,0.0019203170,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0001895190,1.0000000000,0.0014098847,0.9843750000,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0001673893,1.0000000000,0.0015696512,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0001658914,1.0000000000,0.0014971634,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0001678519,1.0000000000,0.0013217050,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0001264112,1.0000000000,0.0014238421,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0001223792,1.0000000000,0.0012582362,0.9947916667,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0001055800,1.0000000000,0.0012836237,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0001516079,1.0000000000,0.0026642315,0.9791666667,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000801868,1.0000000000,0.0016985173,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000874013,1.0000000000,0.0014642594,0.9843750000,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0001156455,1.0000000000,0.0013334724,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000815163,1.0000000000,0.0011086314,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000697234,1.0000000000,0.0013122441,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000600602,1.0000000000,0.0008143373,0.9947916667,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000588124,1.0000000000,0.0012048603,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000675570,1.0000000000,0.0010266927,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000507289,1.0000000000,0.0009574829,0.9947916667,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000429748,1.0000000000,0.0011339931,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000388968,1.0000000000,0.0015667588,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000383585,1.0000000000,0.0010216816,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000504557,1.0000000000,0.0010523650,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000440121,1.0000000000,0.0009420419,0.9947916667,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000440551,1.0000000000,0.0010584651,0.9947916667,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000374593,1.0000000000,0.0008840535,0.9947916667,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000387789,1.0000000000,0.0014794583,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000309946,1.0000000000,0.0014964987,0.9895833333,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
0.0000299937,1.0000000000,0.0018589952,0.9843750000,0.0005000000,7337002,270.2007040000,0.0561810404,0.9826388889,0.9811689059,0.9841555977
