train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0490305173,0.6916666667,0.0369790054,0.8750000000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0265635171,0.9375000000,0.0239931994,0.8854166667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0128677892,0.9979166667,0.0150339062,0.9375000000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0049487251,1.0000000000,0.0125925713,0.9270833333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0022628511,1.0000000000,0.0104634987,0.9270833333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0013463818,1.0000000000,0.0095391741,0.9218750000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0008245088,1.0000000000,0.0095388892,0.9270833333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0007284578,1.0000000000,0.0086080156,0.9218750000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0005543694,1.0000000000,0.0079412331,0.9322916667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0004490064,1.0000000000,0.0081384227,0.9375000000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0003815253,1.0000000000,0.0084678700,0.9166666667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0002755085,1.0000000000,0.0074688959,0.9375000000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0002319930,1.0000000000,0.0092860577,0.9166666667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0002413922,1.0000000000,0.0083805574,0.9218750000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0002069479,1.0000000000,0.0091445378,0.9322916667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0001552341,1.0000000000,0.0072490560,0.9427083333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0001583331,1.0000000000,0.0091435012,0.9270833333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0001565116,1.0000000000,0.0073323320,0.9218750000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0001175065,1.0000000000,0.0074246838,0.9166666667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0001156538,1.0000000000,0.0078671202,0.9322916667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0001068579,1.0000000000,0.0072686577,0.9270833333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000875054,1.0000000000,0.0072727502,0.9322916667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000783112,1.0000000000,0.0086492613,0.9270833333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000853136,1.0000000000,0.0069378668,0.9218750000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000641833,1.0000000000,0.0069217208,0.9270833333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000628733,1.0000000000,0.0077958257,0.9114583333,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000512974,1.0000000000,0.0084679876,0.9322916667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000538617,1.0000000000,0.0070051078,0.9375000000,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
0.0000587229,1.0000000000,0.0085544942,0.9322916667,0.0005000000,7337002,270.2007040000,0.1624883111,0.9375000000,0.9357410914,0.9363704890
