train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0452024845,0.7729166667,0.0311975619,0.8802083333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0210882348,0.9750000000,0.0163701164,0.9427083333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0093663056,0.9937500000,0.0090141815,0.9739583333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0041022359,1.0000000000,0.0057865630,0.9843750000,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0018788448,1.0000000000,0.0044188446,0.9843750000,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0011454942,1.0000000000,0.0037419853,0.9739583333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0008509054,1.0000000000,0.0033725098,0.9843750000,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0006327843,1.0000000000,0.0030138401,0.9791666667,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0005204640,1.0000000000,0.0025651992,0.9791666667,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0004580579,1.0000000000,0.0030119945,0.9739583333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0002922032,1.0000000000,0.0019921517,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0002945042,1.0000000000,0.0028348985,0.9791666667,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0002332188,1.0000000000,0.0025572990,0.9739583333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0002196016,1.0000000000,0.0019847139,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0002081017,1.0000000000,0.0022012616,0.9843750000,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
0.0001568856,1.0000000000,0.0015655831,0.9895833333,0.0005000000,7337002,270.2007040000,0.0442243232,0.9826388889,0.9826751903,0.9826190476
