train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0002278365,1.0000000000,0.0079855021,0.9218750000,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0001942316,1.0000000000,0.0074865722,0.9218750000,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0001659774,1.0000000000,0.0079152681,0.9114583333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0001523622,1.0000000000,0.0078493703,0.9218750000,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0001856235,1.0000000000,0.0080089573,0.9166666667,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0001430513,1.0000000000,0.0070090799,0.9218750000,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0001480657,1.0000000000,0.0081372895,0.9010416667,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0001069274,1.0000000000,0.0070023617,0.9270833333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0001049324,1.0000000000,0.0064866706,0.9270833333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000953519,1.0000000000,0.0074659161,0.9270833333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000979973,1.0000000000,0.0069835865,0.9322916667,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000658238,1.0000000000,0.0083213709,0.9270833333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000842552,1.0000000000,0.0065913234,0.9322916667,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000740223,1.0000000000,0.0076569587,0.9114583333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000630614,1.0000000000,0.0083651917,0.9218750000,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000650188,1.0000000000,0.0073094991,0.9270833333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000617181,1.0000000000,0.0076957086,0.9322916667,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000728975,1.0000000000,0.0057273511,0.9270833333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000538634,1.0000000000,0.0077271777,0.9010416667,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000462289,1.0000000000,0.0077206496,0.9062500000,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000393917,1.0000000000,0.0078667032,0.9166666667,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000466288,1.0000000000,0.0081047026,0.9218750000,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000355439,1.0000000000,0.0081411934,0.9114583333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000379417,1.0000000000,0.0092976275,0.9114583333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000414612,1.0000000000,0.0066340224,0.9322916667,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000331894,1.0000000000,0.0079021004,0.9218750000,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
0.0000332443,1.0000000000,0.0063592957,0.9270833333,0.0005000000,7337002,270.2007040000,0.1665955931,0.9513888889,0.9479355784,0.9493558164
