train_loss,train_acc,val_loss,val_acc,lr,model_params,MFLOPs,test_loss,test_acc,f1_score,recall
0.0000539437,1.0000000000,0.0333779516,0.6458333333,0.0005000000,7337002,270.2007040000,0.8879693018,0.6875000000,0.6791145036,0.6830359441
0.0000504306,1.0000000000,0.0312091494,0.6562500000,0.0005000000,7337002,270.2007040000,0.8879693018,0.6875000000,0.6791145036,0.6830359441
0.0000504445,1.0000000000,0.0331227615,0.6718750000,0.0005000000,7337002,270.2007040000,0.8879693018,0.6875000000,0.6791145036,0.6830359441
0.0000417155,1.0000000000,0.0343195675,0.6510416667,0.0005000000,7337002,270.2007040000,0.8879693018,0.6875000000,0.6791145036,0.6830359441
0.0000475530,1.0000000000,0.0352746987,0.6458333333,0.0005000000,7337002,270.2007040000,0.8879693018,0.6875000000,0.6791145036,0.6830359441
0.0000324232,1.0000000000,0.0352049936,0.6666666667,0.0005000000,7337002,270.2007040000,0.8879693018,0.6875000000,0.6791145036,0.6830359441
0.0000382617,1.0000000000,0.0323461974,0.6562500000,0.0005000000,7337002,270.2007040000,0.8879693018,0.6875000000,0.6791145036,0.6830359441
0.0000334549,1.0000000000,0.0342082521,0.6406250000,0.0005000000,7337002,270.2007040000,0.8879693018,0.6875000000,0.6791145036,0.6830359441
0.0000306070,1.0000000000,0.0331884778,0.6666666667,0.0005000000,7337002,270.2007040000,0.8879693018,0.6875000000,0.6791145036,0.6830359441
0.0000327709,1.0000000000,0.0363305475,0.6458333333,0.0005000000,7337002,270.2007040000,0.8879693018,0.6875000000,0.6791145036,0.6830359441
